Hyperparameter:	w=0.1;cc=0.1;cs=0.1	Minimum:	-3982.5214453456665	Position:	[294.2707453314954, 416.2155700239941, -41.51019022002477, -32.75816158730665, -273.5822468327085, -75.30451543205872, 400.20460986727994, -310.22345861895565, -294.4678856618608, 405.7846518074913, 90.50966742311681, -293.7077701840855, -18.693771269576725, 378.66681690773123, 182.71542201370642, -285.8238987243965, -263.08337804624927, -194.00926467943216, 20.133231175466477, -289.7149930637596, -307.0469814659375, -276.3774821220326, 95.91295144305336, -303.5887373982923, -307.22378041365573, 311.03493066630625, -312.95412536087304, -129.63841525202142, 122.51621591896718, 224.46686919338]
Hyperparameter:	w=0.1;cc=0.1;cs=0.18	Minimum:	-4202.827786793904	Position:	[400.993841475345, -271.1313351350751, -15.665253287688543, 426.83721091739636, 351.37133892012275, 0.5412767429845095, -323.79654927578946, -21.332366634470617, -251.79628909351746, -317.75713397274194, 171.67100396164847, 382.10913562795474, -283.65880233045607, -283.1568255662829, 385.04765856448967, -116.99522869699915, 228.3827131885811, -90.99118278226754, -272.5782924086237, -315.3891706981464, -119.27250313351192, 408.65947703688454, -263.47466742952406, -120.29560011079603, 237.87776696129453, 60.979066705254986, 77.054803394279, 107.03252723097039, 357.49829206328224, -52.99006652297309]
Hyperparameter:	w=0.1;cc=0.1;cs=0.26	Minimum:	-2962.180852565774	Position:	[-315.9244468201256, -233.66249878613132, -133.292279984388, -141.5408683591907, -29.722308750320813, -103.02281994384366, 203.17678930765578, -262.6891082116302, 380.9067153615855, 393.4937261753013, 184.33683481800847, -269.83841325392007, 4.825329573269096, 65.66847157393666, 68.79338063579051, 211.90306258124153, -11.822146327214014, 409.45415491068957, -225.64103572861646, 221.81836323799118, 72.87492129469187, -69.02242003675384, 21.79621374510705, -260.31475707111844, 186.5319122839868, -186.51263746736174, -144.84389016170593, -36.61341913982914, 71.62477663013152, -295.3629290205471]
Hyperparameter:	w=0.1;cc=0.1;cs=0.33999999999999997	Minimum:	-3874.206506343063	Position:	[-267.1727134851724, 171.0897332017692, 180.63319531451876, 403.5358174463765, 183.9665375693668, -267.9006069508745, 84.68464339189313, -265.4686689823937, -119.73928270442718, 79.79663108723364, -255.4589645875046, 433.6092003299759, -278.3715373708107, 75.74459662517837, 176.8669357788793, 93.3112803572671, -32.42440965765458, 232.82532217732293, -131.23618366216527, 374.60924755592504, 31.914594217711038, 160.30928011997509, -142.54114541555515, 220.8845981302387, -130.99784539978302, 166.30456336700496, -136.6553013097328, 218.78714332678263, 375.4428940808233, 392.47317685977964]
Hyperparameter:	w=0.1;cc=0.1;cs=0.42000000000000004	Minimum:	-2548.828255936908	Position:	[-269.8889352838893, -202.29408715118532, 195.07220601516664, 202.06228402436955, 199.56481649857008, 51.88622358346841, 71.68508098056294, -273.1712954326717, -25.943167558163243, 186.80365467971765, 192.56794469199184, 133.496958160847, -314.3944899916225, 29.65605262548887, 173.33459708406153, 353.9851778429338, 219.14388958287623, 181.65183340204507, 62.572030629090584, 134.58224848448606, 191.77436149042293, 204.81676910896547, 160.19614775364917, 226.9749334098732, 129.30162071646, -42.86088486930412, 42.443405699621295, 207.45879211525929, -129.03538438902382, -102.76107523893222]
Hyperparameter:	w=0.1;cc=0.1;cs=0.5	Minimum:	-3144.2093375676445	Position:	[-261.24565436057867, 65.52500616858738, -342.23564649524803, -136.64011946834128, -278.4566036775882, 191.35124839638294, -296.0732068574819, 221.8268314749125, -267.22668882590716, -270.52101730419645, 52.487610749481405, 57.04774798507674, -277.3014799499414, 13.116186596806704, -307.02643668698613, -44.47077033229376, 226.90114386644763, 221.73486884999008, 4.563947575984564, 12.561514804283433, -158.01864138066472, -184.0417027216042, -311.7420124693709, 394.13728795476027, 61.266549635781516, 312.3679249587639, -276.56227705114077, -21.451820244070657, 163.16603606746705, -122.23528983655282]
Hyperparameter:	w=0.1;cc=0.1;cs=0.58	Minimum:	-4595.4504964824	Position:	[-314.2432297892812, -125.99250338558747, 415.0702829469016, -292.2567466776938, 206.67609246882498, -295.573525238074, 403.3828871415972, -15.65932099412243, -129.11441015398822, 33.60005122686876, 1.4401769158927997, -43.02197754159589, -218.1918500041642, -322.0234447916396, -31.97162342070538, 416.75798392144986, 17.243276383828, 56.469778113650094, 27.931066314425713, 225.43915410873538, -127.9250595987252, 397.438800895316, -139.03434310338616, 415.36620154436577, 383.16619111686884, -2.1905217491748177, 236.30693962119207, -306.42398447993827, 209.51252505293584, -29.94927595136998]
Hyperparameter:	w=0.1;cc=0.1;cs=0.66	Minimum:	-4157.614377654075	Position:	[368.4505784251133, -162.96391597063553, -36.98233816201037, -178.76836768005262, 200.3555461634947, -80.28891584569885, 442.8131977861586, 390.1573197465534, -111.24693954333874, -451.30734912214285, -302.98179462579935, -123.51462490431058, 187.42479394627654, 206.58747933148942, -338.4156390414729, -326.0766058835749, 239.70049154346847, -270.0314472644479, -350.37615170395264, -301.22106095183466, 413.73431824107007, -45.58672710213313, 35.99213274508826, 398.1148839187097, -292.89440872640114, -269.68293589385667, 436.5633513320926, -342.1055250061552, -100.23242370924214, 53.247219966791775]
Hyperparameter:	w=0.1;cc=0.1;cs=0.74	Minimum:	-4606.612824513224	Position:	[218.95502045734665, 320.79033083101916, -337.6179428707248, 285.7010383620576, 17.585980842505045, 394.0468903212506, -333.0759862494238, -338.43557080901076, -296.4773072361351, -32.04981499076636, 380.6804843916951, 426.5842021403656, -288.29226930765486, 414.5802344789307, 442.51792938014574, -283.37128790769765, 12.379533728911365, 425.035182345042, 368.30690926204295, 401.9709201175813, -286.6259370800066, 212.20098393553812, -27.90876056692992, -336.9428970630251, -256.23309766641177, -309.1192442353871, 90.54802172229525, 53.781753928322665, -151.4958280498078, 122.11423835430254]
Hyperparameter:	w=0.1;cc=0.1;cs=0.82	Minimum:	-4894.162301389686	Position:	[240.36136471867866, -121.97012066135868, -278.2079550903596, 170.45440667380987, 189.84773494808155, -32.26057167178496, -346.7454077288056, -292.3180372077568, -269.24216702818853, -170.09960946568853, -150.65651119292377, 182.39207252259155, 8.730577247977797, -121.19082280675394, 388.32497033058644, 226.51483916364742, 37.87046027200479, 447.14961400777344, 428.040147856991, -164.85735452038483, 391.1263967893978, -14.446953728142143, -177.33611967144944, -281.9170880233566, 429.4212148448251, 398.4274429359013, 207.54850820786118, 403.63092315387314, 412.82983942619796, 232.4656329545893]
